station_id,"latitude (degree)","longitude (degree)",constituent_number,name,"amplitude (meters)","phase (degrees in GMT)","speed (degrees/hour)"
1619910,28.2117,-177.3600,9,S4,0.000,0.0,60.0000000
1619910,28.2117,-177.3600,10,MN4,0.000,0.0,57.4238337
1619910,28.2117,-177.3600,11,NU2,0.005,66.1,28.5125831
1619910,28.2117,-177.3600,12,S6,0.000,0.0,90.0000000
1619910,28.2117,-177.3600,13,MU2,0.000,0.0,27.9682084
1619910,28.2117,-177.3600,14,2N2,0.003,21.7,27.8953548
1619910,28.2117,-177.3600,15,OO1,0.003,282.3,16.1391017
1619910,28.2117,-177.3600,16,LAM2,0.001,127.2,29.4556253
1619910,28.2117,-177.3600,17,S1,0.000,0.0,15.0000000
1619910,28.2117,-177.3600,18,M1,0.004,299.9,14.4966939
1619910,28.2117,-177.3600,19,J1,0.004,273.7,15.5854433
1619910,28.2117,-177.3600,20,MM,0.000,0.0,0.5443747
1619910,28.2117,-177.3600,21,SSA,0.035,287.8,0.0821373
1619910,28.2117,-177.3600,22,SA,0.039,232.5,0.0410686
1619910,28.2117,-177.3600,23,MSF,0.000,0.0,1.0158958
1619910,28.2117,-177.3600,24,MF,0.000,0.0,1.0980331
1619910,28.2117,-177.3600,25,RHO,0.002,279.8,13.4715145
1619910,28.2117,-177.3600,26,Q1,0.011,283.4,13.3986609
1619910,28.2117,-177.3600,27,T2,0.001,164.3,29.9589333
1619910,28.2117,-177.3600,28,R2,0.000,170.3,30.0410667
1619910,28.2117,-177.3600,29,2Q1,0.003,295.2,12.8542862
1619910,28.2117,-177.3600,30,P1,0.024,273.8,14.9589314
1619910,28.2117,-177.3600,31,2SM2,0.000,0.0,31.0158958
1619910,28.2117,-177.3600,32,M3,0.003,244.5,43.4761563
1619910,28.2117,-177.3600,33,L2,0.003,130.8,29.5284789
1619910,28.2117,-177.3600,34,2MK3,0.000,0.0,42.9271398
1619910,28.2117,-177.3600,35,K2,0.006,174.4,30.0821373
1619910,28.2117,-177.3600,36,M8,0.000,0.0,115.9364166
1619910,28.2117,-177.3600,37,MS4,0.000,0.0,58.9841042
1630000,13.4431,144.6556,1,M2,0.232,290.9,28.9841042
1630000,13.4431,144.6556,2,S2,0.059,311.1,30.0000000
1630000,13.4431,144.6556,3,N2,0.048,276.3,28.4397295
1630000,13.4431,144.6556,4,K1,0.173,65.1,15.0410686
1630000,13.4431,144.6556,5,M4,0.005,151.6,57.9682084
1630000,13.4431,144.6556,6,O1,0.122,44.2,13.9430356
1630000,13.4431,144.6556,7,M6,0.000,0.0,86.9523127
1630000,13.4431,144.6556,8,MK3,0.000,0.0,44.0251729
1630000,13.4431,144.6556,9,S4,0.000,0.0,60.0000000
1630000,13.4431,144.6556,10,MN4,0.000,0.0,57.4238337
1630000,13.4431,144.6556,11,NU2,0.011,276.4,28.5125831
1630000,13.4431,144.6556,12,S6,0.000,0.0,90.0000000
1630000,13.4431,144.6556,13,MU2,0.005,294.0,27.9682084
1630000,13.4431,144.6556,14,2N2,0.006,251.3,27.8953548
1630000,13.4431,144.6556,15,OO1,0.007,92.3,16.1391017
1630000,13.4431,144.6556,16,LAM2,0.002,300.2,29.4556253
1630000,13.4431,144.6556,17,S1,0.003,221.3,15.0000000
1630000,13.4431,144.6556,18,M1,0.008,79.1,14.4966939
1630000,13.4431,144.6556,19,J1,0.011,84.2,15.5854433
1630000,13.4431,144.6556,20,MM,0.000,0.0,0.5443747
1630000,13.4431,144.6556,21,SSA,0.000,0.0,0.0821373
1630000,13.4431,144.6556,22,SA,0.000,0.0,0.0410686
1630000,13.4431,144.6556,23,MSF,0.000,0.0,1.0158958
1630000,13.4431,144.6556,24,MF,0.010,13.1,1.0980331
1630000,13.4431,144.6556,25,RHO,0.005,29.3,13.4715145
1630000,13.4431,144.6556,26,Q1,0.025,34.2,13.3986609
1630000,13.4431,144.6556,27,T2,0.005,285.3,29.9589333
1630000,13.4431,144.6556,28,R2,0.000,311.8,30.0410667
1630000,13.4431,144.6556,29,2Q1,0.003,23.5,12.8542862
1630000,13.4431,144.6556,30,P1,0.056,64.2,14.9589314
1630000,13.4431,144.6556,31,2SM2,0.000,0.0,31.0158958
1630000,13.4431,144.6556,32,M3,0.000,0.0,43.4761563
1630000,13.4431,144.6556,33,L2,0.007,326.7,29.5284789
1630000,13.4431,144.6556,34,2MK3,0.000,0.0,42.9271398
1630000,13.4431,144.6556,35,K2,0.016,308.5,30.0821373
1630000,13.4431,144.6556,36,M8,0.000,0.0,115.9364166
1630000,13.4431,144.6556,37,MS4,0.004,202.9,58.9841042
1631428,13.4283,144.7969,1,M2,0.142,276.2,28.9841042
1631428,13.4283,144.7969,2,S2,0.026,282.9,30.0000000
1631428,13.4283,144.7969,3,N2,0.036,253.4,28.4397295
1631428,13.4283,144.7969,4,K1,0.141,61.3,15.0410686
1631428,13.4283,144.7969,5,M4,0.003,119.3,57.9682084
1631428,13.4283,144.7969,6,O1,0.102,42.6,13.9430356
1631428,13.4283,144.7969,7,M6,0.000,0.0,86.9523127
1631428,13.4283,144.7969,8,MK3,0.002,325.1,44.0251729
1631428,13.4283,144.7969,9,S4,0.001,227.2,60.0000000
1631428,13.4283,144.7969,10,MN4,0.002,101.6,57.4238337
1631428,13.4283,144.7969,11,NU2,0.006,300.4,28.5125831
1631428,13.4283,144.7969,12,S6,0.000,0.0,90.0000000
1631428,13.4283,144.7969,13,MU2,0.001,171.1,27.9682084
1631428,13.4283,144.7969,14,2N2,0.004,209.9,27.8953548
1631428,13.4283,144.7969,15,OO1,0.005,95.8,16.1391017
1631428,13.4283,144.7969,16,LAM2,0.002,295.3,29.4556253
1631428,13.4283,144.7969,17,S1,0.008,267.0,15.0000000
1631428,13.4283,144.7969,18,M1,0.005,90.5,14.4966939
1631428,13.4283,144.7969,19,J1,0.009,90.5,15.5854433
1631428,13.4283,144.7969,20,MM,0.000,0.0,0.5443747
1631428,13.4283,144.7969,21,SSA,0.000,0.0,0.0821373
1631428,13.4283,144.7969,22,SA,0.000,0.0,0.0410686
1631428,13.4283,144.7969,23,MSF,0.000,0.0,1.0158958
1631428,13.4283,144.7969,24,MF,0.013,355.2,1.0980331
1631428,13.4283,144.7969,25,RHO,0.004,37.3,13.4715145
1631428,13.4283,144.7969,26,Q1,0.019,33.9,13.3986609
1631428,13.4283,144.7969,27,T2,0.003,27.5,29.9589333
1631428,13.4283,144.7969,28,R2,0.004,190.9,30.0410667
1631428,13.4283,144.7969,29,2Q1,0.001,31.7,12.8542862
1631428,13.4283,144.7969,30,P1,0.045,62.8,14.9589314
1631428,13.4283,144.7969,31,2SM2,0.001,205.3,31.0158958
1631428,13.4283,144.7969,32,M3,0.004,38.8,43.4761563
1631428,13.4283,144.7969,33,L2,0.001,43.5,29.5284789
1631428,13.4283,144.7969,34,2MK3,0.001,267.1,42.9271398
1631428,13.4283,144.7969,35,K2,0.008,265.5,30.0821373
1631428,13.4283,144.7969,36,M8,0.001,343.5,115.9364166
1631428,13.4283,144.7969,37,MS4,0.003,168.3,58.9841042
1633227,15.2267,145.7370,1,M2,0.188,296.2,28.9841042
1633227,15.2267,145.7370,2,S2,0.043,305.3,30.0000000
1633227,15.2267,145.7370,3,N2,0.046,278.9,28.4397295
1633227,15.2267,145.7370,4,K1,0.167,64.9,15.0410686
1633227,15.2267,145.7370,5,M4,0.001,242.4,57.9682084
1633227,15.2267,145.7370,6,O1,0.113,45.6,13.9430356
1633227,15.2267,145.7370,7,M6,0.000,0.0,86.9523127
1633227,15.2267,145.7370,8,MK3,0.001,272.1,44.0251729
1633227,15.2267,145.7370,9,S4,0.002,189.7,60.0000000
1633227,15.2267,145.7370,10,MN4,0.001,130.3,57.4238337
1633227,15.2267,145.7370,11,NU2,0.008,287.4,28.5125831
1633227,15.2267,145.7370,12,S6,0.001,279.2,90.0000000
1633227,15.2267,145.7370,13,MU2,0.004,283.2,27.9682084
1633227,15.2267,145.7370,14,2N2,0.006,228.6,27.8953548
1633227,15.2267,145.7370,15,OO1,0.005,110.6,16.1391017
1633227,15.2267,145.7370,16,LAM2,0.003,334.0,29.4556253
1633227,15.2267,145.7370,17,S1,0.007,80.4,15.0000000
1633227,15.2267,145.7370,18,M1,0.005,59.5,14.4966939
1633227,15.2267,145.7370,19,J1,0.012,70.9,15.5854433
1633227,15.2267,145.7370,20,MM,0.000,0.0,0.5443747
1633227,15.2267,145.7370,21,SSA,0.000,0.0,0.0821373
1633227,15.2267,145.7370,22,SA,0.000,0.0,0.0410686
1633227,15.2267,145.7370,23,MSF,0.000,0.0,1.0158958
1633227,15.2267,145.7370,24,MF,0.000,0.0,1.0980331
1633227,15.2267,145.7370,25,RHO,0.005,21.4,13.4715145
1633227,15.2267,145.7370,26,Q1,0.025,33.3,13.3986609
1633227,15.2267,145.7370,27,T2,0.005,280.1,29.9589333
1633227,15.2267,145.7370,28,R2,0.007,108.7,30.0410667
1633227,15.2267,145.7370,29,2Q1,0.004,38.0,12.8542862
1633227,15.2267,145.7370,30,P1,0.061,66.7,14.9589314
1633227,15.2267,145.7370,31,2SM2,0.001,161.5,31.0158958
1633227,15.2267,145.7370,32,M3,0.002,350.3,43.4761563
1633227,15.2267,145.7370,33,L2,0.005,316.4,29.5284789
1633227,15.2267,145.7370,34,2MK3,0.000,0.0,42.9271398
1633227,15.2267,145.7370,35,K2,0.015,300.7,30.0821373
1633227,15.2267,145.7370,36,M8,0.000,0.0,115.9364166
1633227,15.2267,145.7370,37,MS4,0.003,261.6,58.9841042
1732417,-17.5350,-149.5720,1,M2,0.071,308.4,28.9841042
1732417,-17.5350,-149.5720,2,S2,0.076,320.6,30.0000000
1732417,-17.5350,-149.5720,3,N2,0.011,274.8,28.4397295
1732417,-17.5350,-149.5720,4,K1,0.006,279.4,15.0410686
1732417,-17.5350,-149.5720,5,M4,0.000,0.0,57.9682084
1732417,-17.5350,-149.5720,6,O1,0.016,89.1,13.9430356
1732417,-17.5350,-149.5720,7,M6,0.000,0.0,86.9523127
1732417,-17.5350,-149.5720,8,MK3,0.000,0.0,44.0251729
1732417,-17.5350,-149.5720,9,S4,0.000,0.0,60.0000000
1732417,-17.5350,-149.5720,10,MN4,0.000,0.0,57.4238337
1732417,-17.5350,-149.5720,11,NU2,0.002,279.4,28.5125831
1732417,-17.5350,-149.5720,12,S6,0.000,0.0,90.0000000
1732417,-17.5350,-149.5720,13,MU2,0.000,0.0,27.9682084
1732417,-17.5350,-149.5720,14,2N2,0.001,241.4,27.8953548
1732417,-17.5350,-149.5720,15,OO1,0.001,109.5,16.1391017
1732417,-17.5350,-149.5720,16,LAM2,0.001,314.1,29.4556253
1732417,-17.5350,-149.5720,17,S1,0.000,0.0,15.0000000
1732417,-17.5350,-149.5720,18,M1,0.001,4.2,14.4966939
1732417,-17.5350,-149.5720,19,J1,0.001,195.1,15.5854433
1732417,-17.5350,-149.5720,20,MM,0.006,8.6,0.5443747
1732417,-17.5350,-149.5720,21,SSA,0.000,0.0,0.0821373
1732417,-17.5350,-149.5720,22,SA,0.000,0.0,0.0410686
1732417,-17.5350,-149.5720,23,MSF,0.000,0.0,1.0158958
1732417,-17.5350,-149.5720,24,MF,0.011,40.2,1.0980331
1732417,-17.5350,-149.5720,25,RHO,0.001,162.0,13.4715145
1732417,-17.5350,-149.5720,26,Q1,0.004,75.2,13.3986609
1732417,-17.5350,-149.5720,27,T2,0.005,307.9,29.9589333
1732417,-17.5350,-149.5720,28,R2,0.001,321.1,30.0410667
1732417,-17.5350,-149.5720,29,2Q1,0.000,257.5,12.8542862
1732417,-17.5350,-149.5720,30,P1,0.002,292.0,14.9589314
1732417,-17.5350,-149.5720,31,2SM2,0.000,0.0,31.0158958
1732417,-17.5350,-149.5720,32,M3,0.000,0.0,43.4761563
1732417,-17.5350,-149.5720,33,L2,0.002,341.9,29.5284789
1732417,-17.5350,-149.5720,34,2MK3,0.000,0.0,42.9271398
1732417,-17.5350,-149.5720,35,K2,0.023,318.3,30.0821373
1732417,-17.5350,-149.5720,36,M8,0.000,0.0,115.9364166
1732417,-17.5350,-149.5720,37,MS4,0.000,0.0,58.9841042
1770000,-14.2767,-170.6894,1,M2,0.372,180.2,28.9841042
1770000,-14.2767,-170.6894,2,S2,0.060,163.8,30.0000000
1770000,-14.2767,-170.6894,3,N2,0.104,161.3,28.4397295
1770000,-14.2767,-170.6894,4,K1,0.041,83.5,15.0410686
1770000,-14.2767,-170.6894,5,M4,0.000,0.0,57.9682084
1770000,-14.2767,-170.6894,6,O1,0.028,66.4,13.9430356
1770000,-14.2767,-170.6894,7,M6,0.000,0.0,86.9523127
1770000,-14.2767,-170.6894,8,MK3,0.000,0.0,44.0251729
1770000,-14.2767,-170.6894,9,S4,0.000,0.0,60.0000000
1770000,-14.2767,-170.6894,10,MN4,0.000,0.0,57.4238337
1770000,-14.2767,-170.6894,11,NU2,0.020,165.1,28.5125831
1770000,-14.2767,-170.6894,12,S6,0.000,0.0,90.0000000
1770000,-14.2767,-170.6894,13,MU2,0.018,138.3,27.9682084
1770000,-14.2767,-170.6894,14,2N2,0.016,140.7,27.8953548
1770000,-14.2767,-170.6894,15,OO1,0.001,100.7,16.1391017
1770000,-14.2767,-170.6894,16,LAM2,0.003,172.6,29.4556253
1770000,-14.2767,-170.6894,17,S1,0.000,0.0,15.0000000
1770000,-14.2767,-170.6894,18,M1,0.002,75.0,14.4966939
1770000,-14.2767,-170.6894,19,J1,0.002,92.0,15.5854433
1770000,-14.2767,-170.6894,20,MM,0.005,10.2,0.5443747
1770000,-14.2767,-170.6894,21,SSA,0.000,0.0,0.0821373
1770000,-14.2767,-170.6894,22,SA,0.000,0.0,0.0410686
1770000,-14.2767,-170.6894,23,MSF,0.000,0.0,1.0158958
1770000,-14.2767,-170.6894,24,MF,0.009,23.5,1.0980331
1770000,-14.2767,-170.6894,25,RHO,0.001,59.1,13.4715145
1770000,-14.2767,-170.6894,26,Q1,0.005,47.6,13.3986609
1770000,-14.2767,-170.6894,27,T2,0.004,164.6,29.9589333
1770000,-14.2767,-170.6894,28,R2,0.001,163.0,30.0410667
1770000,-14.2767,-170.6894,29,2Q1,0.001,49.4,12.8542862
1770000,-14.2767,-170.6894,30,P1,0.012,71.1,14.9589314
1770000,-14.2767,-170.6894,31,2SM2,0.000,0.0,31.0158958
1770000,-14.2767,-170.6894,32,M3,0.004,15.8,43.4761563
1770000,-14.2767,-170.6894,33,L2,0.004,186.5,29.5284789
1770000,-14.2767,-170.6894,34,2MK3,0.000,0.0,42.9271398
1770000,-14.2767,-170.6894,35,K2,0.017,158.2,30.0821373
1770000,-14.2767,-170.6894,36,M8,0.000,0.0,115.9364166
1770000,-14.2767,-170.6894,37,MS4,0.000,0.0,58.9841042
1778000,-13.8083,-171.7670,1,M2,0.377,171.0,28.9841042
1778000,-13.8083,-171.7670,2,S2,0.088,157.0,30.0000000
1778000,-13.8083,-171.7670,3,N2,0.097,158.8,28.4397295
1778000,-13.8083,-171.7670,4,K1,0.047,68.3,15.0410686
1778000,-13.8083,-171.7670,5,M4,0.015,264.1,57.9682084
1778000,-13.8083,-171.7670,6,O1,0.031,58.1,13.9430356
1778000,-13.8083,-171.7670,7,M6,0.000,0.0,86.9523127
1778000,-13.8083,-171.7670,8,MK3,0.000,0.0,44.0251729
1778000,-13.8083,-171.7670,9,S4,0.000,0.0,60.0000000
1778000,-13.8083,-171.7670,10,MN4,0.000,0.0,57.4238337
1778000,-13.8083,-171.7670,11,NU2,0.014,168.1,28.5125831
1778000,-13.8083,-171.7670,12,S6,0.000,0.0,90.0000000
1778000,-13.8083,-171.7670,13,MU2,0.012,139.6,27.9682084
1778000,-13.8083,-171.7670,14,2N2,0.013,146.6,27.8953548
1778000,-13.8083,-171.7670,15,OO1,0.000,0.0,16.1391017
1778000,-13.8083,-171.7670,16,LAM2,0.000,0.0,29.4556253
1778000,-13.8083,-171.7670,17,S1,0.000,0.0,15.0000000
1778000,-13.8083,-171.7670,18,M1,0.000,0.0,14.4966939
1778000,-13.8083,-171.7670,19,J1,0.000,0.0,15.5854433
1778000,-13.8083,-171.7670,20,MM,0.000,0.0,0.5443747
1778000,-13.8083,-171.7670,21,SSA,0.031,50.0,0.0821373
1778000,-13.8083,-171.7670,22,SA,0.037,276.5,0.0410686
1778000,-13.8083,-171.7670,23,MSF,0.000,0.0,1.0158958
1778000,-13.8083,-171.7670,24,MF,0.000,0.0,1.0980331
1778000,-13.8083,-171.7670,25,RHO,0.000,0.0,13.4715145
1778000,-13.8083,-171.7670,26,Q1,0.006,53.0,13.3986609
1778000,-13.8083,-171.7670,27,T2,0.005,157.0,29.9589333
1778000,-13.8083,-171.7670,28,R2,0.000,0.0,30.0410667
1778000,-13.8083,-171.7670,29,2Q1,0.000,0.0,12.8542862
1778000,-13.8083,-171.7670,30,P1,0.013,57.7,14.9589314
1778000,-13.8083,-171.7670,31,2SM2,0.000,0.0,31.0158958
1778000,-13.8083,-171.7670,32,M3,0.000,0.0,43.4761563
1778000,-13.8083,-171.7670,33,L2,0.011,183.2,29.5284789
1778000,-13.8083,-171.7670,34,2MK3,0.000,0.0,42.9271398
1778000,-13.8083,-171.7670,35,K2,0.024,140.5,30.0821373
1778000,-13.8083,-171.7670,36,M8,0.000,0.0,115.9364166
1778000,-13.8083,-171.7670,37,MS4,0.000,0.0,58.9841042
1820000,8.7317,167.7361,1,M2,0.485,127.4,28.9841042
1820000,8.7317,167.7361,2,S2,0.269,149.3,30.0000000
1820000,8.7317,167.7361,3,N2,0.092,127.1,28.4397295
1820000,8.7317,167.7361,4,K1,0.104,66.0,15.0410686
1820000,8.7317,167.7361,5,M4,0.000,0.0,57.9682084
1820000,8.7317,167.7361,6,O1,0.065,38.7,13.9430356
1820000,8.7317,167.7361,7,M6,0.000,0.0,86.9523127
1820000,8.7317,167.7361,8,MK3,0.000,0.0,44.0251729
1820000,8.7317,167.7361,9,S4,0.000,0.0,60.0000000
1820000,8.7317,167.7361,10,MN4,0.000,0.0,57.4238337
1820000,8.7317,167.7361,11,NU2,0.017,125.1,28.5125831
1820000,8.7317,167.7361,12,S6,0.000,0.0,90.0000000
1820000,8.7317,167.7361,13,MU2,0.016,127.9,27.9682084
1820000,8.7317,167.7361,14,2N2,0.013,122.9,27.8953548
1820000,8.7317,167.7361,15,OO1,0.004,125.2,16.1391017
1820000,8.7317,167.7361,16,LAM2,0.004,123.6,29.4556253
1820000,8.7317,167.7361,17,S1,0.003,275.0,15.0000000
1820000,8.7317,167.7361,18,M1,0.004,72.4,14.4966939
1820000,8.7317,167.7361,19,J1,0.006,90.8,15.5854433
1820000,8.7317,167.7361,20,MM,0.007,12.9,0.5443747
1820000,8.7317,167.7361,21,SSA,0.000,0.0,0.0821373
1820000,8.7317,167.7361,22,SA,0.000,0.0,0.0410686
1820000,8.7317,167.7361,23,MSF,0.000,0.0,1.0158958
1820000,8.7317,167.7361,24,MF,0.011,19.9,1.0980331
1820000,8.7317,167.7361,25,RHO,0.002,27.0,13.4715145
1820000,8.7317,167.7361,26,Q1,0.013,22.6,13.3986609
1820000,8.7317,167.7361,27,T2,0.018,149.7,29.9589333
1820000,8.7317,167.7361,28,R2,0.002,150.2,30.0410667
1820000,8.7317,167.7361,29,2Q1,0.002,11.7,12.8542862
1820000,8.7317,167.7361,30,P1,0.032,65.4,14.9589314
1820000,8.7317,167.7361,31,2SM2,0.000,0.0,31.0158958
1820000,8.7317,167.7361,32,M3,0.000,0.0,43.4761563
1820000,8.7317,167.7361,33,L2,0.015,126.6,29.5284789
1820000,8.7317,167.7361,34,2MK3,0.000,0.0,42.9271398
1820000,8.7317,167.7361,35,K2,0.073,145.9,30.0821373
1820000,8.7317,167.7361,36,M8,0.000,0.0,115.9364166
1820000,8.7317,167.7361,37,MS4,0.000,0.0,58.9841042
1840000,7.4467,151.8470,1,M2,0.072,129.2,28.9841042
1840000,7.4467,151.8470,2,S2,0.105,147.5,30.0000000
1840000,7.4467,151.8470,3,N2,0.016,185.0,28.4397295
1840000,7.4467,151.8470,4,K1,0.188,64.8,15.0410686
1840000,7.4467,151.8470,5,M4,0.000,0.0,57.9682084
1840000,7.4467,151.8470,6,O1,0.119,44.0,13.9430356
1840000,7.4467,151.8470,7,M6,0.000,0.0,86.9523127
1840000,7.4467,151.8470,8,MK3,0.000,0.0,44.0251729
1840000,7.4467,151.8470,9,S4,0.000,0.0,60.0000000
1840000,7.4467,151.8470,10,MN4,0.000,0.0,57.4238337
1840000,7.4467,151.8470,11,NU2,0.003,177.4,28.5125831
1840000,7.4467,151.8470,12,S6,0.000,0.0,90.0000000
1840000,7.4467,151.8470,13,MU2,0.006,133.4,27.9682084
1840000,7.4467,151.8470,14,2N2,0.002,240.7,27.8953548
1840000,7.4467,151.8470,15,OO1,0.005,85.6,16.1391017
1840000,7.4467,151.8470,16,LAM2,0.001,137.7,29.4556253
1840000,7.4467,151.8470,17,S1,0.004,253.0,15.0000000
1840000,7.4467,151.8470,18,M1,0.009,54.4,14.4966939
1840000,7.4467,151.8470,19,J1,0.011,81.2,15.5854433
1840000,7.4467,151.8470,20,MM,0.000,0.0,0.5443747
1840000,7.4467,151.8470,21,SSA,0.032,25.7,0.0821373
1840000,7.4467,151.8470,22,SA,0.033,62.6,0.0410686
1840000,7.4467,151.8470,23,MSF,0.000,0.0,1.0158958
1840000,7.4467,151.8470,24,MF,0.013,16.7,1.0980331
1840000,7.4467,151.8470,25,RHO,0.004,35.1,13.4715145
1840000,7.4467,151.8470,26,Q1,0.023,34.2,13.3986609
1840000,7.4467,151.8470,27,T2,0.006,147.5,29.9589333
1840000,7.4467,151.8470,28,R2,0.001,147.4,30.0410667
1840000,7.4467,151.8470,29,2Q1,0.003,23.2,12.8542862
1840000,7.4467,151.8470,30,P1,0.061,64.2,14.9589314
1840000,7.4467,151.8470,31,2SM2,0.000,0.0,31.0158958
1840000,7.4467,151.8470,32,M3,0.004,30.6,43.4761563
1840000,7.4467,151.8470,33,L2,0.002,73.6,29.5284789
1840000,7.4467,151.8470,34,2MK3,0.000,0.0,42.9271398
1840000,7.4467,151.8470,35,K2,0.030,143.2,30.0821373
1840000,7.4467,151.8470,36,M8,0.000,0.0,115.9364166
1840000,7.4467,151.8470,37,MS4,0.000,0.0,58.9841042
1890000,19.2907,166.6176,1,M2,0.288,115.1,28.9841042
1890000,19.2907,166.6176,2,S2,0.146,150.1,30.0000000
1890000,19.2907,166.6176,3,N2,0.048,106.4,28.4397295
1890000,19.2907,166.6176,4,K1,0.063,45.1,15.0410686
1890000,19.2907,166.6176,5,M4,0.000,0.0,57.9682084
1890000,19.2907,166.6176,6,O1,0.051,14.7,13.9430356
1890000,19.2907,166.6176,7,M6,0.000,0.0,86.9523127
1890000,19.2907,166.6176,8,MK3,0.000,0.0,44.0251729
1890000,19.2907,166.6176,9,S4,0.000,0.0,60.0000000
1890000,19.2907,166.6176,10,MN4,0.000,0.0,57.4238337
1890000,19.2907,166.6176,11,NU2,0.009,102.7,28.5125831
1890000,19.2907,166.6176,12,S6,0.000,0.0,90.0000000
1890000,19.2907,166.6176,13,MU2,0.007,129.4,27.9682084
1890000,19.2907,166.6176,14,2N2,0.006,104.7,27.8953548
1890000,19.2907,166.6176,15,OO1,0.002,75.4,16.1391017
1890000,19.2907,166.6176,16,LAM2,0.003,119.8,29.4556253
1890000,19.2907,166.6176,17,S1,0.000,0.0,15.0000000
1890000,19.2907,166.6176,18,M1,0.003,29.9,14.4966939
1890000,19.2907,166.6176,19,J1,0.003,85.0,15.5854433
1890000,19.2907,166.6176,20,MM,0.000,0.0,0.5443747
1890000,19.2907,166.6176,21,SSA,0.000,0.0,0.0821373
1890000,19.2907,166.6176,22,SA,0.056,165.5,0.0410686
1890000,19.2907,166.6176,23,MSF,0.000,0.0,1.0158958
1890000,19.2907,166.6176,24,MF,0.006,14.3,1.0980331
1890000,19.2907,166.6176,25,RHO,0.002,1.7,13.4715145
1890000,19.2907,166.6176,26,Q1,0.013,3.9,13.3986609
1890000,19.2907,166.6176,27,T2,0.010,135.3,29.9589333
1890000,19.2907,166.6176,28,R2,0.001,151.5,30.0410667
1890000,19.2907,166.6176,29,2Q1,0.001,344.6,12.8542862
1890000,19.2907,166.6176,30,P1,0.020,43.6,14.9589314
1890000,19.2907,166.6176,31,2SM2,0.000,0.0,31.0158958
1890000,19.2907,166.6176,32,M3,0.004,313.0,43.4761563
1890000,19.2907,166.6176,33,L2,0.009,121.7,29.5284789
1890000,19.2907,166.6176,34,2MK3,0.000,0.0,42.9271398
1890000,19.2907,166.6176,35,K2,0.042,144.0,30.0821373
1890000,19.2907,166.6176,36,M8,0.000,0.0,115.9364166
1890000,19.2907,166.6176,37,MS4,0.000,0.0,58.9841042
1910000,-18.1333,178.4250,1,M2,0.565,199.5,28.9841042
1910000,-18.1333,178.4250,2,S2,0.091,214.6,30.0000000
1910000,-18.1333,178.4250,3,N2,0.130,172.9,28.4397295
1910000,-18.1333,178.4250,4,K1,0.094,57.5,15.0410686
1910000,-18.1333,178.4250,5,M4,0.000,0.0,57.9682084
1910000,-18.1333,178.4250,6,O1,0.046,43.2,13.9430356
1910000,-18.1333,178.4250,7,M6,0.000,0.0,86.9523127
1910000,-18.1333,178.4250,8,MK3,0.000,0.0,44.0251729
1910000,-18.1333,178.4250,9,S4,0.000,0.0,60.0000000
1910000,-18.1333,178.4250,10,MN4,0.000,0.0,57.4238337
1910000,-18.1333,178.4250,11,NU2,0.025,177.9,28.5125831
1910000,-18.1333,178.4250,12,S6,0.000,0.0,90.0000000
1910000,-18.1333,178.4250,13,MU2,0.018,149.8,27.9682084
1910000,-18.1333,178.4250,14,2N2,0.016,154.0,27.8953548
1910000,-18.1333,178.4250,15,OO1,0.004,98.1,16.1391017
1910000,-18.1333,178.4250,16,LAM2,0.004,219.2,29.4556253
1910000,-18.1333,178.4250,17,S1,0.008,202.7,15.0000000
1910000,-18.1333,178.4250,18,M1,0.003,50.3,14.4966939
1910000,-18.1333,178.4250,19,J1,0.006,62.2,15.5854433
1910000,-18.1333,178.4250,20,MM,0.000,0.0,0.5443747
1910000,-18.1333,178.4250,21,SSA,0.000,0.0,0.0821373
1910000,-18.1333,178.4250,22,SA,0.059,289.3,0.0410686
1910000,-18.1333,178.4250,23,MSF,0.000,0.0,1.0158958
1910000,-18.1333,178.4250,24,MF,0.010,32.1,1.0980331
1910000,-18.1333,178.4250,25,RHO,0.002,37.1,13.4715145
1910000,-18.1333,178.4250,26,Q1,0.007,25.7,13.3986609
1910000,-18.1333,178.4250,27,T2,0.004,228.8,29.9589333
1910000,-18.1333,178.4250,28,R2,0.001,215.2,30.0410667
1910000,-18.1333,178.4250,29,2Q1,0.001,29.1,12.8542862
1910000,-18.1333,178.4250,30,P1,0.028,49.6,14.9589314
1910000,-18.1333,178.4250,31,2SM2,0.000,0.0,31.0158958
1910000,-18.1333,178.4250,32,M3,0.003,89.2,43.4761563
1910000,-18.1333,178.4250,33,L2,0.010,228.3,29.5284789
1910000,-18.1333,178.4250,34,2MK3,0.000,0.0,42.9271398
1910000,-18.1333,178.4250,35,K2,0.027,205.3,30.0821373
1910000,-18.1333,178.4250,36,M8,0.000,0.0,115.9364166
1910000,-18.1333,178.4250,37,MS4,0.000,0.0,58.9841042
2431000,-7.2900,72.3933,1,M2,0.494,263.4,28.9841042
2431000,-7.2900,72.3933,2,S2,0.284,293.9,30.0000000
2431000,-7.2900,72.3933,3,N2,0.089,260.1,28.4397295
2431000,-7.2900,72.3933,4,K1,0.035,64.9,15.0410686
2431000,-7.2900,72.3933,5,M4,0.002,187.1,57.9682084
2431000,-7.2900,72.3933,6,O1,0.041,71.3,13.9430356
2431000,-7.2900,72.3933,7,M6,0.001,356.8,86.9523127
2431000,-7.2900,72.3933,8,MK3,0.003,144.2,44.0251729
